order_id,order_date,customer_id,customer_segment,country,product_id,category,sub_category,unit_price,quantity,discount,shipping_cost,payment_method,channel,returned,days_to_ship,order_status,revenue
O0007134,2024-01-01 14:48:00,C001325,Frequent,UK,P002677,Beauty,Skincare,868.98,1,0,5.34,PayPal,Organic,N,4,Completed,868.98
O0007135,2023-05-26 00:40:00,C004936,Price-Sensitive,CA,P002041,Beauty,Fragrance,1498.97,2,0,31.84,Card,Paid Ads,N,1,Completed,2997.94
O0007136,2024-01-11 18:54:00,C004558,New,DE,P001032,Toys,Dolls,656.62,1,0.2,32.86,BNPL,Organic,N,3,Completed,525.3
O0007137,2024-06-05 16:44:00,C003257,Frequent,FR,P002709,Books,Non-Fiction,12.46,1,0,4.46,Card,Organic,N,1,Cancelled,12.46
O0007138,2024-04-12 04:18:00,C002359,High-Value,UK,P002643,Automotive,Tools,218.0,1,0,25.42,PayPal,Organic,Y,5,Completed,218.0
O0007139,2024-07-17 03:34:00,C000777,Frequent,IN,P002689,Books,Academic,800.91,1,0.05,32.77,Card,Organic,N,4,Completed,760.86
O0007140,2024-03-24 05:14:00,C005110,Price-Sensitive,DE,P000114,Books,Non-Fiction,140.81,1,0,20.52,PayPal,Direct,Y,0,Completed,140.81
O0007141,2023-08-14 21:34:00,C000731,Seasonal,AU,P002239,Beauty,Makeup,1478.77,5,0.05,16.52,Card,Organic,N,0,Completed,7024.16
O0007142,2023-10-27 14:06:00,C003172,Price-Sensitive,DE,P001166,Electronics,Laptops,1220.95,1,0.15,10.79,PayPal,Paid Ads,N,3,Completed,1037.81
O0007143,2023-12-31 13:07:00,C004724,Seasonal,DE,P002505,Beauty,Hair,1044.44,1,0.1,7.13,Card,Organic,N,4,Completed,940.0
O0007144,2023-04-08 17:29:00,C002754,Frequent,DE,P000653,Electronics,Laptops,619.03,1,0,9.86,Card,Organic,Y,6,Completed,619.03
O0007145,2024-05-01 03:58:00,C003563,Price-Sensitive,IN,P000224,Toys,Dolls,148.17,1,0,0.07,BNPL,Paid Ads,N,1,Completed,148.17
O0007146,2024-03-18 14:15:00,C005075,Seasonal,CA,P002201,Toys,STEM,255.36,1,0,16.46,PayPal,Direct,N,6,Completed,255.36
O0007147,2024-12-07 12:06:00,C002499,New,CA,P000477,Books,Non-Fiction,1128.81,1,0,27.62,PayPal,Affiliate,N,2,Completed,1128.81
O0007148,2023-06-21 05:27:00,C000578,Frequent,AU,P002410,Automotive,Electronics,609.56,1,0.2,20.74,Card,Organic,N,4,Completed,487.65
O0007149,2024-10-06 00:37:00,C005486,Frequent,US,P000592,Books,Non-Fiction,372.75,1,0,6.53,PayPal,Email,N,3,Completed,372.75
O0007150,2023-12-15 06:59:00,C000865,Price-Sensitive,AU,P002925,Home & Garden,Kitchen,62.23,1,0,32.42,Card,Social,N,7,Completed,62.23
O0007151,2024-10-20 18:30:00,C003707,Price-Sensitive,US,P000186,Beauty,Makeup,393.38,3,0,34.72,Card,Direct,N,5,Completed,1180.14
O0007152,2023-12-15 16:01:00,C003271,Frequent,DE,P002323,Automotive,Care,740.27,1,0,32.4,PayPal,Organic,N,6,Completed,740.27
O0007153,2024-04-08 04:51:00,C000283,High-Value,IN,P001668,Electronics,Audio,1043.46,2,0.2,25.38,Card,Affiliate,Y,2,Completed,1669.54
O0007154,2024-06-06 11:26:00,C001686,High-Value,US,P001669,Sports,Team Sports,810.38,3,0.1,31.0,Card,Email,N,1,Cancelled,2188.03
O0007155,2024-12-18 22:42:00,C003168,Seasonal,IN,P001533,Home & Garden,Kitchen,945.48,1,0.2,18.12,Card,Social,N,6,Cancelled,756.38
O0007156,2023-03-28 15:53:00,C003107,Frequent,DE,P001098,Sports,Fitness,449.95,4,0.15,6.65,PayPal,Social,N,1,Completed,1529.83
O0007157,2024-12-10 10:16:00,C004261,Price-Sensitive,AU,P001376,Fashion,Kids,675.39,1,0,6.62,Card,Social,N,4,Completed,675.39
O0007158,2024-12-19 17:49:00,C003130,At-Risk,IN,P000256,Electronics,Accessories,475.76,1,0.2,26.62,Card,Organic,N,6,Completed,380.61
O0007159,2023-12-02 05:25:00,C003883,At-Risk,CA,P002947,Books,Fiction,1334.43,5,0.05,1.17,Card,Social,N,7,Completed,6338.54
O0007160,2023-04-04 16:39:00,C004748,Price-Sensitive,DE,P001808,Fashion,Men,148.13,1,0.15,3.35,Card,Social,N,3,Completed,125.91
O0007161,2023-12-14 10:00:00,C003687,Price-Sensitive,AU,P002067,Home & Garden,Kitchen,675.07,1,0,16.0,Card,Social,N,1,Completed,675.07
O0007162,2023-02-13 23:03:00,C005987,Frequent,UK,P000882,Electronics,Audio,150.55,1,0,9.36,Card,Direct,N,0,Completed,150.55
O0007163,2023-03-04 06:39:00,C001542,Frequent,UK,P000365,Sports,Team Sports,262.52,5,0.15,24.98,Card,Direct,N,2,Completed,1115.71
O0007164,2023-09-30 05:43:00,C005876,Seasonal,DE,P000221,Books,Non-Fiction,1257.09,1,0,4.38,Card,Paid Ads,Y,6,Completed,1257.09
O0007165,2023-05-21 15:20:00,C001957,Frequent,US,P000047,Sports,Team Sports,444.86,2,0.2,9.29,Card,Paid Ads,Y,2,Completed,711.78
O0007166,2024-04-23 02:30:00,C003234,Price-Sensitive,AU,P001138,Electronics,Phones,568.28,1,0,12.63,Card,Social,N,5,Completed,568.28
O0007167,2024-08-10 23:05:00,C002346,Price-Sensitive,UK,P002620,Home & Garden,Garden,702.74,1,0,2.13,Card,Organic,N,3,Completed,702.74
O0007168,2023-03-09 17:14:00,C000638,Price-Sensitive,AU,P000815,Toys,Action Figures,253.74,1,0.15,28.42,PayPal,Organic,N,0,Completed,215.68
O0007169,2023-10-30 11:51:00,C004975,Price-Sensitive,IN,P002264,Electronics,Phones,1259.98,1,0.15,15.6,Card,Social,N,5,Completed,1070.98
O0007170,2023-09-18 03:00:00,C003921,Seasonal,FR,P002141,Toys,STEM,902.7,3,0.1,2.02,BNPL,Direct,N,6,Completed,2437.29
O0007171,2023-06-19 01:25:00,C003176,Frequent,UK,P001543,Toys,STEM,552.71,1,0.2,11.74,Card,Organic,N,5,Completed,442.17
O0007172,2024-07-13 00:24:00,C005716,Seasonal,AU,P001541,Toys,Puzzles,1067.57,2,0,0.85,Card,Organic,N,6,Completed,2135.14
O0007173,2023-01-06 15:08:00,C004113,Price-Sensitive,UK,P001178,Automotive,Care,1006.45,1,0.15,27.35,Card,Paid Ads,N,4,Completed,855.48
O0007174,2023-03-22 21:20:00,C000613,Price-Sensitive,UK,P001601,Home & Garden,Decor,1447.23,1,0,33.43,Card,Organic,N,6,Completed,1447.23
O0007175,2024-05-12 08:43:00,C002129,High-Value,FR,P001664,Home & Garden,Garden,1086.28,1,0,2.99,Card,Organic,N,0,Cancelled,1086.28
O0007176,2024-07-02 23:52:00,C000099,High-Value,DE,P001365,Electronics,Phones,58.71,2,0.15,15.12,Card,Organic,N,2,Completed,99.81
O0007177,2023-12-14 10:29:00,C000152,New,DE,P002307,Beauty,Skincare,1317.33,1,0.15,0.23,PayPal,Email,N,4,Completed,1119.73
O0007178,2023-06-26 20:57:00,C005411,Seasonal,UK,P000205,Sports,Outdoor,295.57,1,0.15,24.96,Card,Organic,N,1,Completed,251.23
O0007179,2024-02-13 08:43:00,C001911,At-Risk,US,P002507,Toys,Puzzles,418.13,1,0,31.6,Card,Organic,N,0,Completed,418.13
O0007180,2024-07-10 07:26:00,C001831,Price-Sensitive,UK,P002340,Toys,Action Figures,325.85,4,0.1,21.47,Card,Email,N,5,Completed,1173.06
O0007181,2024-07-04 16:29:00,C005796,Price-Sensitive,AU,P001054,Electronics,Phones,7.37,1,0.1,24.59,PayPal,Email,N,7,Completed,6.63
O0007182,2023-09-04 22:52:00,C000981,Seasonal,UK,P001263,Automotive,Accessories,779.63,1,0.05,1.2,Card,Email,N,1,Completed,740.65
O0007183,2023-07-24 04:52:00,C003091,Price-Sensitive,FR,P001689,Automotive,Electronics,1456.29,2,0.2,9.06,Card,Paid Ads,N,0,Completed,2330.06
O0007184,2023-09-17 07:11:00,C005283,Frequent,FR,P001929,Books,Children,29.36,2,0.1,19.05,BNPL,Paid Ads,N,0,Completed,52.85
O0007185,2023-10-01 09:44:00,C005343,Seasonal,DE,P001014,Home & Garden,Furniture,804.79,1,0.05,21.04,Card,Paid Ads,N,0,Completed,764.55
O0007186,2024-09-27 16:22:00,C004430,Price-Sensitive,UK,P002493,Books,Fiction,981.6,2,0.1,13.66,Card,Organic,Y,7,Completed,1766.88
O0007187,2023-06-02 12:41:00,C001744,At-Risk,DE,P000765,Sports,Team Sports,665.92,2,0,7.73,Card,Email,N,5,Completed,1331.84
O0007188,2024-10-12 01:48:00,C005997,Frequent,US,P002177,Home & Garden,Kitchen,24.87,1,0,33.27,Card,Organic,N,1,Completed,24.87
O0007189,2023-11-09 09:18:00,C004986,High-Value,CA,P001169,Beauty,Skincare,1187.0,3,0.05,25.29,Card,Organic,N,7,Completed,3382.95
O0007190,2024-02-05 03:22:00,C003150,At-Risk,AU,P000630,Books,Children,1123.56,2,0,26.86,PayPal,Organic,N,7,Completed,2247.12
O0007191,2024-12-17 05:56:00,C000871,At-Risk,DE,P000662,Fashion,Accessories,1374.73,1,0,32.91,Card,Organic,N,5,Returned,1374.73
O0007192,2024-08-05 21:40:00,C005767,High-Value,AU,P001799,Toys,Dolls,1490.76,1,0.1,24.35,Card,Direct,Y,0,Completed,1341.68
O0007193,2024-03-29 15:37:00,C002379,Price-Sensitive,AU,P002718,Fashion,Accessories,1457.74,2,0.2,30.56,Card,Social,N,7,Completed,2332.38
O0007194,2023-09-17 19:44:00,C005492,Price-Sensitive,DE,P002767,Toys,Dolls,935.86,1,0.1,3.66,Card,Organic,N,7,Completed,842.27
O0007195,2024-03-17 07:12:00,C001873,Frequent,UK,P000098,Fashion,Women,912.51,1,0,31.31,Card,Organic,N,7,Completed,912.51
O0007196,2024-06-04 09:03:00,C000007,High-Value,DE,P000406,Beauty,Hair,1153.85,2,0.1,34.71,Card,Social,N,4,Cancelled,2076.93
O0007197,2024-12-01 13:41:00,C002954,At-Risk,FR,P000430,Toys,Action Figures,496.13,1,0,25.97,Card,Organic,N,5,Completed,496.13
O0007198,2024-04-19 04:00:00,C000659,Price-Sensitive,UK,P002256,Sports,Fitness,95.19,1,0,8.68,Card,Paid Ads,N,2,Completed,95.19
O0007199,2024-09-11 20:27:00,C001305,High-Value,IN,P000558,Home & Garden,Kitchen,801.58,1,0,3.98,Card,Organic,N,6,Completed,801.58
O0007200,2023-07-31 15:49:00,C002414,Price-Sensitive,US,P002924,Toys,Dolls,1139.75,2,0,4.99,BNPL,Social,N,6,Completed,2279.5
O0007201,2023-03-09 13:41:00,C000905,Price-Sensitive,UK,P001444,Electronics,Accessories,618.02,1,0.15,25.15,Card,Organic,N,3,Completed,525.32
O0007202,2023-12-25 11:23:00,C002736,Frequent,UK,P002381,Beauty,Makeup,608.02,3,0.15,15.88,Card,Organic,N,6,Completed,1550.45
O0007203,2024-07-03 21:04:00,C004198,Price-Sensitive,IN,P002819,Books,Academic,62.23,5,0,34.61,Card,Organic,N,5,Completed,311.15
O0007204,2024-03-07 01:46:00,C005171,New,FR,P002180,Beauty,Makeup,662.53,1,0,10.89,Wire,Social,N,4,Completed,662.53
O0007205,2023-03-04 16:01:00,C001021,Seasonal,FR,P000400,Automotive,Electronics,524.09,1,0,13.04,PayPal,Paid Ads,N,4,Completed,524.09
O0007206,2024-11-01 21:00:00,C002333,Price-Sensitive,FR,P002665,Toys,Action Figures,1477.33,1,0,3.12,Card,Affiliate,N,1,Completed,1477.33
O0007207,2023-12-27 02:17:00,C005591,New,US,P002805,Fashion,Women,1256.23,3,0.1,5.78,Card,Paid Ads,N,1,Completed,3391.82
O0007208,2023-08-23 10:38:00,C000394,At-Risk,IN,P001129,Beauty,Skincare,224.48,3,0.2,13.71,Card,Social,N,6,Completed,538.75
O0007209,2024-09-17 12:02:00,C001432,Seasonal,IN,P000918,Automotive,Electronics,642.54,2,0.05,5.46,PayPal,Organic,N,4,Completed,1220.83
O0007210,2023-07-16 04:30:00,C001162,Seasonal,US,P002546,Fashion,Kids,1075.83,2,0,5.82,PayPal,Organic,N,5,Completed,2151.66
O0007211,2024-07-07 16:12:00,C005306,Price-Sensitive,FR,P002366,Fashion,Kids,983.7,1,0,18.41,Card,Direct,N,3,Completed,983.7
O0007212,2024-01-09 21:41:00,C000274,Frequent,IN,P001976,Home & Garden,Kitchen,52.52,4,0,23.15,PayPal,Email,N,3,Completed,210.08
O0007213,2023-09-05 22:03:00,C005660,At-Risk,CA,P001574,Sports,Outdoor,305.6,1,0.2,33.53,Card,Organic,N,7,Completed,244.48
O0007214,2023-04-17 19:48:00,C002845,Price-Sensitive,UK,P002140,Fashion,Kids,1460.6,3,0,8.24,PayPal,Organic,N,5,Completed,4381.8
O0007215,2024-01-12 12:46:00,C003598,Price-Sensitive,IN,P002826,Sports,Cycling,726.95,3,0,30.22,Card,Social,N,7,Completed,2180.85
O0007216,2024-07-23 14:46:00,C005923,Price-Sensitive,UK,P002205,Sports,Outdoor,544.5,4,0.1,24.27,PayPal,Email,N,5,Completed,1960.2
O0007217,2024-04-21 19:27:00,C002801,Price-Sensitive,IN,P002313,Fashion,Kids,439.09,4,0.2,32.95,PayPal,Organic,N,4,Completed,1405.09
O0007218,2024-04-03 09:23:00,C003831,Seasonal,FR,P000863,Fashion,Women,754.07,4,0.15,18.62,Card,Social,N,6,Completed,2563.84
O0007219,2024-10-15 22:41:00,C004293,New,FR,P000019,Fashion,Kids,310.02,2,0,25.67,Card,Social,N,4,Cancelled,620.04
O0007220,2023-10-27 06:06:00,C000435,Frequent,DE,P000652,Toys,Dolls,460.46,2,0,33.65,Card,Paid Ads,N,2,Completed,920.92
O0007221,2024-07-09 02:36:00,C005791,At-Risk,US,P002094,Beauty,Fragrance,1145.83,1,0,34.49,Card,Organic,Y,3,Completed,1145.83
O0007222,2024-06-30 15:26:00,C005652,Price-Sensitive,CA,P001396,Home & Garden,Garden,194.01,3,0,8.49,PayPal,Email,N,7,Completed,582.03
O0007223,2023-12-07 01:15:00,C005313,High-Value,IN,P000098,Beauty,Skincare,480.67,1,0.2,24.03,Card,Organic,N,0,Completed,384.54
O0007224,2024-08-26 19:34:00,C001380,Price-Sensitive,FR,P000693,Home & Garden,Furniture,60.95,4,0,33.77,Card,Organic,N,4,Completed,243.8
O0007225,2024-11-24 19:30:00,C003018,High-Value,UK,P000389,Sports,Cycling,1419.39,2,0.05,4.44,Card,Paid Ads,N,6,Completed,2696.84
O0007226,2023-08-25 02:15:00,C000219,Price-Sensitive,FR,P000557,Automotive,Electronics,1054.96,3,0.1,4.54,BNPL,Direct,N,1,Completed,2848.39
O0007227,2024-04-28 05:13:00,C003867,Price-Sensitive,FR,P001187,Books,Non-Fiction,946.66,1,0,2.14,BNPL,Organic,N,5,Completed,946.66
O0007228,2023-01-21 03:49:00,C004499,Frequent,DE,P002393,Fashion,Men,1479.67,1,0,25.96,PayPal,Organic,N,1,Completed,1479.67
O0007229,2023-07-12 22:30:00,C004609,Seasonal,DE,P001869,Books,Non-Fiction,937.09,1,0,25.55,PayPal,Organic,N,3,Completed,937.09
O0007230,2024-09-16 18:27:00,C003569,At-Risk,AU,P001639,Automotive,Care,586.12,1,0,15.12,Card,Organic,N,3,Returned,586.12
O0007231,2023-03-04 08:59:00,C002586,New,FR,P002066,Home & Garden,Garden,924.18,4,0.15,30.54,Card,Organic,N,0,Completed,3142.21
O0007232,2024-11-02 09:48:00,C002168,Seasonal,UK,P000266,Fashion,Men,614.95,1,0.15,28.17,Card,Direct,N,3,Completed,522.71
O0007233,2024-01-20 10:54:00,C002182,Price-Sensitive,AU,P001709,Sports,Team Sports,660.59,1,0,7.46,Card,Direct,N,2,Completed,660.59
O0007234,2023-06-25 13:04:00,C000809,High-Value,FR,P001716,Books,Academic,1377.74,2,0.15,20.68,Card,Email,N,3,Completed,2342.16
O0007235,2023-08-01 10:11:00,C005751,Price-Sensitive,CA,P000758,Books,Academic,1412.0,2,0.15,16.34,Wire,Paid Ads,N,4,Completed,2400.4
O0007236,2023-06-19 16:23:00,C000020,Seasonal,DE,P002150,Electronics,Audio,1308.27,1,0.2,1.86,PayPal,Organic,N,7,Completed,1046.62
O0007237,2024-02-18 00:30:00,C004650,Price-Sensitive,DE,P000812,Books,Academic,1288.48,1,0.1,5.8,Card,Organic,N,4,Completed,1159.63
O0007238,2024-08-16 08:09:00,C004574,Seasonal,US,P002053,Home & Garden,Garden,604.65,2,0,12.61,Card,Paid Ads,N,1,Completed,1209.3
O0007239,2024-01-24 02:18:00,C005240,High-Value,UK,P001018,Beauty,Skincare,781.35,1,0.05,12.3,Card,Email,N,0,Completed,742.28
O0007240,2023-06-05 22:23:00,C001820,High-Value,US,P000844,Automotive,Care,592.9,4,0.1,10.13,Wire,Organic,N,7,Completed,2134.44
O0007241,2023-03-25 23:31:00,C001202,Seasonal,DE,P001674,Automotive,Accessories,1154.48,3,0.05,27.7,PayPal,Organic,N,3,Completed,3290.27
O0007242,2024-12-30 13:09:00,C005774,Seasonal,AU,P002134,Automotive,Electronics,529.75,1,0.2,34.31,Card,Paid Ads,Y,2,Completed,423.8
O0007243,2024-07-22 12:05:00,C001669,New,FR,P001005,Sports,Outdoor,859.11,1,0.1,27.93,Card,Organic,N,3,Completed,773.2
O0007244,2023-06-15 11:31:00,C004594,Price-Sensitive,UK,P000589,Electronics,Phones,589.89,1,0.15,0.54,Card,Email,N,0,Completed,501.41
O0007245,2024-05-17 18:40:00,C004250,High-Value,AU,P000467,Electronics,Phones,445.62,1,0.2,8.69,Card,Organic,N,1,Completed,356.5
O0007246,2024-05-06 08:20:00,C005079,New,US,P002570,Beauty,Fragrance,422.81,1,0.1,4.41,PayPal,Organic,N,4,Completed,380.53
O0007247,2023-07-26 16:01:00,C002255,New,AU,P000205,Automotive,Tools,1420.04,1,0.15,21.83,Card,Organic,N,3,Completed,1207.03
O0007248,2023-04-16 12:57:00,C001782,Seasonal,IN,P000471,Sports,Team Sports,559.87,1,0.15,31.75,Card,Organic,N,2,Completed,475.89
O0007249,2023-02-10 22:32:00,C005273,Frequent,UK,P001144,Fashion,Men,445.58,2,0,21.23,Card,Organic,N,4,Completed,891.16
O0007250,2023-12-06 16:17:00,C001157,New,DE,P002843,Beauty,Skincare,397.41,1,0.05,26.15,Card,Email,N,6,Completed,377.54
O0007251,2024-02-22 12:15:00,C003496,New,AU,P000848,Toys,Puzzles,823.96,1,0.15,10.49,Wire,Organic,N,3,Completed,700.37
O0007252,2023-08-06 10:00:00,C001060,Frequent,US,P000357,Automotive,Tools,670.46,1,0,28.13,Card,Organic,N,1,Completed,670.46
O0007253,2023-02-11 17:05:00,C002408,Seasonal,IN,P000216,Sports,Outdoor,225.46,1,0.05,21.5,Card,Organic,Y,0,Completed,214.19
O0007254,2023-01-05 02:54:00,C001861,Frequent,UK,P001340,Automotive,Electronics,94.62,2,0.05,10.09,PayPal,Organic,N,3,Completed,179.78
O0007255,2023-06-30 12:34:00,C002727,At-Risk,AU,P001243,Home & Garden,Furniture,378.19,1,0.1,27.17,BNPL,Paid Ads,N,2,Completed,340.37
O0007256,2024-04-24 04:52:00,C003931,At-Risk,IN,P001454,Toys,Puzzles,78.26,1,0.2,20.39,Card,Social,N,4,Cancelled,62.61
O0007257,2024-10-28 20:20:00,C005322,Price-Sensitive,UK,P001639,Electronics,Accessories,1498.39,4,0,12.71,PayPal,Email,N,4,Returned,5993.56
O0007258,2024-02-17 16:41:00,C001351,Seasonal,DE,P000225,Automotive,Accessories,1248.37,3,0.05,34.43,Wire,Paid Ads,N,1,Completed,3557.85
O0007259,2023-01-16 18:46:00,C005803,Seasonal,DE,P001200,Automotive,Electronics,227.63,1,0,27.78,Card,Organic,N,6,Completed,227.63
O0007260,2024-08-21 20:28:00,C004511,High-Value,US,P000224,Automotive,Care,822.1,2,0.05,16.07,PayPal,Email,N,3,Completed,1561.99
O0007261,2023-09-24 10:59:00,C001742,Price-Sensitive,AU,P000888,Beauty,Makeup,1053.94,1,0,21.56,Card,Email,N,1,Completed,1053.94
O0007262,2024-07-07 10:08:00,C002898,At-Risk,UK,P001740,Fashion,Men,1013.55,1,0.2,24.99,Card,Organic,N,2,Cancelled,810.84
O0007263,2024-02-10 16:23:00,C000910,Price-Sensitive,US,P002442,Toys,Action Figures,1008.61,1,0,9.67,Card,Direct,N,1,Completed,1008.61
O0007264,2023-10-06 15:24:00,C005642,Seasonal,CA,P001343,Beauty,Skincare,858.41,1,0.15,8.11,PayPal,Paid Ads,N,1,Completed,729.65
O0007265,2023-02-18 18:02:00,C004381,Price-Sensitive,US,P000832,Automotive,Accessories,991.6,1,0.15,5.25,Card,Organic,N,1,Completed,842.86
O0007266,2024-02-18 07:09:00,C002686,Frequent,IN,P000808,Electronics,Accessories,945.29,1,0,3.4,Card,Social,N,1,Completed,945.29
O0007267,2023-01-29 05:16:00,C001795,Frequent,US,P001838,Toys,Dolls,1163.17,2,0.2,23.98,Card,Paid Ads,N,1,Completed,1861.07
O0007268,2024-11-10 11:48:00,C000228,Seasonal,AU,P002404,Home & Garden,Kitchen,111.28,1,0.1,20.47,Card,Organic,N,6,Completed,100.15
O0007269,2024-11-01 09:28:00,C003201,Frequent,CA,P002878,Beauty,Makeup,388.36,1,0.05,26.35,Card,Organic,N,1,Completed,368.94
O0007270,2024-04-28 16:54:00,C002493,Frequent,IN,P000219,Toys,STEM,322.89,5,0.1,6.4,Card,Organic,N,1,Completed,1453.0
O0007271,2024-03-26 11:10:00,C005109,At-Risk,FR,P000340,Toys,Dolls,1082.89,1,0.15,32.12,PayPal,Direct,N,7,Completed,920.46
O0007272,2023-07-27 15:13:00,C003455,Frequent,UK,P002465,Home & Garden,Decor,427.82,1,0.05,1.61,Card,Organic,N,4,Completed,406.43
O0007273,2023-02-09 07:24:00,C005268,New,FR,P002318,Books,Fiction,263.42,1,0.1,12.22,Card,Organic,N,0,Completed,237.08
O0007274,2024-04-23 10:50:00,C005174,High-Value,US,P002038,Sports,Cycling,741.19,3,0,18.92,Card,Organic,N,6,Completed,2223.57
O0007275,2024-06-29 08:17:00,C001530,Price-Sensitive,DE,P001388,Home & Garden,Kitchen,1441.67,1,0.1,11.72,Card,Organic,N,7,Completed,1297.5
O0007276,2024-11-09 14:45:00,C000403,Frequent,AU,P000317,Sports,Outdoor,827.86,1,0.15,31.23,Card,Social,N,7,Completed,703.68
O0007277,2024-12-02 21:48:00,C001424,Price-Sensitive,FR,P002586,Electronics,Audio,797.96,3,0.05,33.07,Card,Social,N,2,Completed,2274.19
O0007278,2023-07-07 10:00:00,C005521,At-Risk,FR,P001829,Toys,Puzzles,575.48,2,0.2,21.51,BNPL,Paid Ads,Y,4,Completed,920.77
O0007279,2024-05-27 10:50:00,C001040,High-Value,DE,P001108,Sports,Cycling,1475.84,1,0,12.33,Card,Social,N,2,Completed,1475.84
O0007280,2023-08-28 01:45:00,C005102,New,UK,P002235,Fashion,Men,1498.2,1,0.2,18.27,Card,Paid Ads,N,3,Returned,1198.56
O0007281,2023-10-01 15:59:00,C004157,New,US,P002271,Books,Academic,1334.27,2,0.1,8.49,PayPal,Social,N,3,Completed,2401.69
O0007282,2024-04-09 13:10:00,C003497,New,AU,P001669,Electronics,Audio,396.6,1,0.2,17.24,Card,Direct,N,0,Completed,317.28
O0007283,2024-05-05 00:49:00,C004788,New,UK,P002832,Beauty,Hair,1070.39,2,0.2,3.79,Card,Organic,N,7,Completed,1712.62
O0007284,2024-06-23 22:13:00,C000368,Frequent,UK,P002266,Beauty,Hair,309.11,1,0,19.92,Card,Paid Ads,Y,2,Completed,309.11
O0007285,2023-12-17 15:34:00,C002385,Price-Sensitive,US,P000261,Books,Non-Fiction,1093.56,1,0,3.62,BNPL,Direct,N,0,Completed,1093.56
O0007286,2024-10-08 21:35:00,C005936,High-Value,US,P001584,Automotive,Electronics,527.55,1,0.15,21.8,Card,Paid Ads,N,2,Cancelled,448.42
O0007287,2024-08-29 08:08:00,C004620,High-Value,IN,P002442,Automotive,Care,69.68,2,0.2,1.47,Card,Social,N,4,Completed,111.49
O0007288,2023-03-12 04:32:00,C005763,New,AU,P002887,Beauty,Makeup,1023.48,1,0,14.45,Card,Paid Ads,N,3,Completed,1023.48
O0007289,2023-07-20 10:18:00,C002270,At-Risk,UK,P002025,Sports,Cycling,1269.29,1,0.2,24.82,Card,Email,N,6,Completed,1015.43
O0007290,2024-01-07 20:54:00,C002528,Frequent,FR,P002999,Beauty,Fragrance,102.02,1,0.2,30.48,Card,Paid Ads,N,5,Completed,81.62
O0007291,2024-02-08 00:03:00,C000303,New,CA,P001575,Beauty,Hair,1312.92,1,0.05,0.67,Card,Social,N,5,Completed,1247.27
O0007292,2024-10-15 09:42:00,C003026,High-Value,AU,P002924,Toys,Dolls,796.78,2,0,21.86,PayPal,Direct,N,3,Completed,1593.56
O0007293,2024-07-07 02:53:00,C003247,Frequent,IN,P001831,Electronics,Audio,373.08,1,0,25.82,Card,Organic,N,2,Completed,373.08
O0007294,2023-02-14 16:14:00,C002905,Price-Sensitive,AU,P000156,Books,Children,901.97,1,0.1,8.9,BNPL,Social,N,5,Completed,811.77
O0007295,2023-07-12 01:58:00,C000396,Frequent,DE,P000476,Home & Garden,Garden,602.81,1,0,4.51,Card,Social,N,7,Completed,602.81
O0007296,2024-02-19 23:14:00,C003165,Price-Sensitive,US,P002829,Automotive,Tools,1260.51,1,0.1,34.21,PayPal,Direct,N,5,Completed,1134.46
O0007297,2024-11-27 19:45:00,C005060,Seasonal,US,P000968,Electronics,Audio,1227.85,1,0.05,19.19,Card,Organic,N,4,Completed,1166.46
O0007298,2024-08-08 22:36:00,C000966,Frequent,US,P001520,Electronics,Laptops,1259.96,1,0.1,12.82,PayPal,Organic,N,1,Completed,1133.96
O0007299,2023-04-27 22:41:00,C004301,Seasonal,US,P000452,Beauty,Fragrance,1426.83,2,0,31.54,Card,Direct,N,4,Completed,2853.66
O0007300,2023-04-07 04:12:00,C000133,At-Risk,CA,P001511,Home & Garden,Kitchen,1443.11,1,0.05,33.63,BNPL,Organic,N,2,Completed,1370.95
O0007301,2023-11-08 12:51:00,C004446,High-Value,CA,P000514,Electronics,Accessories,40.59,1,0.2,25.72,Card,Social,N,2,Completed,32.47
O0007302,2024-09-20 23:41:00,C002050,Seasonal,FR,P001321,Toys,Action Figures,565.23,1,0.05,4.1,Card,Organic,N,1,Completed,536.97
O0007303,2024-01-05 11:30:00,C003116,Frequent,DE,P000044,Beauty,Fragrance,317.74,2,0.05,3.19,Card,Email,N,3,Completed,603.71
O0007304,2024-12-07 22:24:00,C003160,Price-Sensitive,CA,P002450,Home & Garden,Garden,1233.99,1,0.1,1.03,Wire,Organic,N,1,Completed,1110.59
